analysis_id,game_id,cluster_id,cluster_probability,source_path,coordinate_action_rate,frame_changed_rate,changed_cells_mean,small_change_rate_1_8,large_change_rate_33_plus,progress_rate,game_over_rate,win_rate,unique_after_hash_rate,initial_component_count
bp35-0a0ad940_seed62,bp35-0a0ad940,1,1.0,training_examples/bp35-0a0ad940_seed62.examples.jsonl,0.25,1.0,140.79,0.165,0.59,0.0,0.03,0.0,0.39,190.0
bp35-0a0ad940_seed63,bp35-0a0ad940,1,1.0,training_examples/bp35-0a0ad940_seed63.examples.jsonl,0.25,1.0,140.79,0.165,0.59,0.0,0.03,0.0,0.39,190.0
bp35-0a0ad940_seed64,bp35-0a0ad940,1,1.0,training_examples/bp35-0a0ad940_seed64.examples.jsonl,0.25,1.0,140.79,0.165,0.59,0.0,0.03,0.0,0.39,190.0
bp35-0a0ad940_seed65,bp35-0a0ad940,1,1.0,training_examples/bp35-0a0ad940_seed65.examples.jsonl,0.25,1.0,140.79,0.165,0.59,0.0,0.03,0.0,0.39,190.0
bp35-0a0ad940_seed66,bp35-0a0ad940,1,1.0,training_examples/bp35-0a0ad940_seed66.examples.jsonl,0.25,1.0,140.79,0.165,0.59,0.0,0.03,0.0,0.39,190.0
bp35-0a0ad940_seed67,bp35-0a0ad940,1,1.0,training_examples/bp35-0a0ad940_seed67.examples.jsonl,0.25,1.0,140.79,0.165,0.59,0.0,0.03,0.0,0.39,190.0
bp35-0a0ad940_seed68,bp35-0a0ad940,1,1.0,training_examples/bp35-0a0ad940_seed68.examples.jsonl,0.25,1.0,140.79,0.165,0.59,0.0,0.03,0.0,0.39,190.0
bp35-0a0ad940_seed69,bp35-0a0ad940,1,1.0,training_examples/bp35-0a0ad940_seed69.examples.jsonl,0.25,1.0,140.79,0.165,0.59,0.0,0.03,0.0,0.39,190.0
bp35-0a0ad940_seed7,bp35-0a0ad940,1,1.0,training_examples/bp35-0a0ad940_seed7.examples.jsonl,0.25,1.0,140.79,0.165,0.59,0.0,0.03,0.0,0.39,190.0
bp35-0a0ad940_seed70,bp35-0a0ad940,1,1.0,training_examples/bp35-0a0ad940_seed70.examples.jsonl,0.25,1.0,140.79,0.165,0.59,0.0,0.03,0.0,0.39,190.0
bp35-0a0ad940_seed71,bp35-0a0ad940,1,1.0,training_examples/bp35-0a0ad940_seed71.examples.jsonl,0.25,1.0,140.79,0.165,0.59,0.0,0.03,0.0,0.39,190.0
bp35-0a0ad940_seed72,bp35-0a0ad940,1,1.0,training_examples/bp35-0a0ad940_seed72.examples.jsonl,0.25,1.0,140.79,0.165,0.59,0.0,0.03,0.0,0.39,190.0
bp35-0a0ad940_seed73,bp35-0a0ad940,1,1.0,training_examples/bp35-0a0ad940_seed73.examples.jsonl,0.25,1.0,140.79,0.165,0.59,0.0,0.03,0.0,0.39,190.0
bp35-0a0ad940_seed74,bp35-0a0ad940,1,1.0,training_examples/bp35-0a0ad940_seed74.examples.jsonl,0.25,1.0,140.79,0.165,0.59,0.0,0.03,0.0,0.39,190.0
bp35-0a0ad940_seed75,bp35-0a0ad940,1,1.0,training_examples/bp35-0a0ad940_seed75.examples.jsonl,0.25,1.0,140.79,0.165,0.59,0.0,0.03,0.0,0.39,190.0
bp35-0a0ad940_seed76,bp35-0a0ad940,1,1.0,training_examples/bp35-0a0ad940_seed76.examples.jsonl,0.25,1.0,140.79,0.165,0.59,0.0,0.03,0.0,0.39,190.0
bp35-0a0ad940_seed77,bp35-0a0ad940,1,1.0,training_examples/bp35-0a0ad940_seed77.examples.jsonl,0.25,1.0,140.79,0.165,0.59,0.0,0.03,0.0,0.39,190.0
bp35-0a0ad940_seed78,bp35-0a0ad940,1,1.0,training_examples/bp35-0a0ad940_seed78.examples.jsonl,0.25,1.0,140.79,0.165,0.59,0.0,0.03,0.0,0.39,190.0
bp35-0a0ad940_seed79,bp35-0a0ad940,1,1.0,training_examples/bp35-0a0ad940_seed79.examples.jsonl,0.25,1.0,140.79,0.165,0.59,0.0,0.03,0.0,0.39,190.0
bp35-0a0ad940_seed8,bp35-0a0ad940,1,1.0,training_examples/bp35-0a0ad940_seed8.examples.jsonl,0.25,1.0,140.79,0.165,0.59,0.0,0.03,0.0,0.39,190.0
bp35-0a0ad940_seed80,bp35-0a0ad940,1,1.0,training_examples/bp35-0a0ad940_seed80.examples.jsonl,0.25,1.0,140.79,0.165,0.59,0.0,0.03,0.0,0.39,190.0
bp35-0a0ad940_seed81,bp35-0a0ad940,1,1.0,training_examples/bp35-0a0ad940_seed81.examples.jsonl,0.25,1.0,140.79,0.165,0.59,0.0,0.03,0.0,0.39,190.0
bp35-0a0ad940_seed82,bp35-0a0ad940,1,1.0,training_examples/bp35-0a0ad940_seed82.examples.jsonl,0.25,1.0,140.79,0.165,0.59,0.0,0.03,0.0,0.39,190.0
bp35-0a0ad940_seed9,bp35-0a0ad940,1,1.0,training_examples/bp35-0a0ad940_seed9.examples.jsonl,0.25,1.0,140.79,0.165,0.59,0.0,0.03,0.0,0.39,190.0
cd82-fb555c5d_seed0,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed0.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed1,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed1.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed10,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed10.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed11,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed11.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed12,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed12.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed13,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed13.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed14,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed14.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed15,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed15.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed16,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed16.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed17,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed17.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed18,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed18.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed19,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed19.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed2,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed2.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed20,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed20.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed21,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed21.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed22,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed22.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed23,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed23.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed24,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed24.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed25,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed25.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed26,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed26.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed27,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed27.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed28,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed28.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed29,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed29.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed3,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed3.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed30,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed30.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed31,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed31.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed32,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed32.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed33,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed33.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed34,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed34.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed35,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed35.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed36,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed36.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed37,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed37.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed38,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed38.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed39,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed39.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed4,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed4.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed40,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed40.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed41,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed41.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed42,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed42.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed43,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed43.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed44,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed44.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed45,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed45.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed46,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed46.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed47,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed47.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed48,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed48.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed49,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed49.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed5,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed5.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed50,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed50.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed51,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed51.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed52,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed52.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed53,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed53.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed54,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed54.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed55,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed55.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed56,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed56.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed57,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed57.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed58,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed58.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed59,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed59.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed6,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed6.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed60,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed60.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed61,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed61.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed62,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed62.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed63,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed63.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed64,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed64.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed65,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed65.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed66,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed66.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed67,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed67.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed68,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed68.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed69,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed69.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed7,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed7.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed70,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed70.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed71,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed71.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed72,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed72.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed73,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed73.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed74,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed74.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed75,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed75.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed76,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed76.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed77,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed77.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed78,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed78.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed79,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed79.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed8,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed8.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed80,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed80.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed81,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed81.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed82,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed82.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cd82-fb555c5d_seed9,cd82-fb555c5d,7,1.0,training_examples/cd82-fb555c5d_seed9.examples.jsonl,0.165,0.79,72.62,0.37,0.42,0.0,0.01,0.0,0.785,13.0
cn04-2fe56bfb_seed0,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed0.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed1,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed1.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed10,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed10.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed11,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed11.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed12,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed12.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed13,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed13.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed14,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed14.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed15,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed15.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed16,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed16.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed17,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed17.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed18,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed18.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed19,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed19.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed2,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed2.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed20,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed20.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed21,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed21.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed22,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed22.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed23,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed23.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed24,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed24.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed25,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed25.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed26,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed26.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed27,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed27.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed28,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed28.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed29,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed29.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed3,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed3.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed30,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed30.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed31,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed31.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed32,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed32.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed33,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed33.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed34,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed34.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
cn04-2fe56bfb_seed35,cn04-2fe56bfb,4,1.0,training_examples/cn04-2fe56bfb_seed35.examples.jsonl,0.165,0.825,126.11,0.125,0.7,0.0,0.01,0.0,0.685,7.0
